Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
CD74	0.007784033034653773	-6.893045919313486e-8	0.0014426950209462874	0.8982484272931951	0.9994628079712078	FALSE
LINC02112	0.018082203685462976	-7.040655040616016e-8	0.001442694991785617	0.9072070971634327	0.9994628079712078	FALSE
BCL2L13	0.01960099439737062	-7.041087738019299e-8	0.0014426950047152069	0.8809017924493238	0.9994628079712078	FALSE
CLMN	0.0342293858686812	-7.083967395048053e-8	0.0014426949839676708	0.9182395177581323	0.9994628079712078	FALSE
ECI1	0.1112190441192298	-7.13953410275193e-8	0.0014426949679819312	0.9526735745179024	0.9994628079712078	FALSE
MFSD10	0.010874193828379314	-7.152375275335248e-8	0.0014426950203814597	0.8990780116785162	0.9994628079712078	FALSE
MRPS31	0.0038359181998627503	-7.213193549510814e-8	0.0014426950351499504	0.8940368477758778	0.9994628079712078	FALSE
SRSF1	0.45587254771765295	-7.264860893359857e-8	0.0014426949165943818	0.8428152716866187	0.9994628079712078	FALSE
UHMK1	0.12852845957842945	-7.279647219676299e-8	0.0014426950089191752	0.8167117126473953	0.9994628079712078	FALSE
ELF2	0.06804277919525038	-7.385094986419683e-8	0.0014426949586273	0.9132868278000711	0.9994628079712078	FALSE
FLT1	0.09834082189520796	-7.407860467071967e-8	0.0014426950298498755	0.7983694389748869	0.9994628079712078	FALSE
TRBV24-1	454.1007622308319	-7.463940107344225e-8	0.0014426801060094807	0.9797776195059101	0.9994628079712078	FALSE
NUDT16L1	0.024248277644193645	-7.591213666260101e-8	0.0014426950199182371	0.9021672742816431	0.9994628079712078	FALSE
SBF2-AS1	0.006294999434036544	-7.690471111517645e-8	0.001442695019505407	0.9007214818168167	0.9994628079712078	FALSE
ZNF644	0.053058123781108586	-7.744999001650486e-8	0.0014426950174879665	0.8770314276158317	0.9994628079712078	FALSE
CD58	0.16900377566425057	-7.791700549715065e-8	0.0014426943881722693	0.7301899825248112	0.9994628079712078	FALSE
TMCO3	0.18591438384409253	-7.828813382674125e-8	0.0014426947942766323	0.9094388826735422	0.9994628079712078	FALSE
CMC2	0.038530406817681315	-7.857807449283033e-8	0.0014426950182078002	0.9043920877195285	0.9994628079712078	FALSE
TMEM181	0.056907434650398055	-7.863784170169537e-8	0.0014426949830008012	0.8595961836553965	0.9994628079712078	FALSE
ARRDC1	0.0029715611541634855	-7.914183823416942e-8	0.00144269503528995	0.8940367045752434	0.9994628079712078	FALSE
RPL18A	0.027639164154971196	-7.972832930740938e-8	0.0014426948893614508	0.7754738913773381	0.9994628079712078	FALSE
YWHAE	0.009668019580996012	-7.974563662419698e-8	0.0014426950197298756	0.8999028870317103	0.9994628079712078	FALSE
ZBTB7A	0.00786874929254568	-7.990461581388255e-8	0.001442695018578026	0.9023501974587254	0.9994628079712078	FALSE
LOC112268208	0.008655624221800247	-8.010159668583067e-8	0.001442695018198792	0.9031584235964354	0.9994628079712078	FALSE
MIR6724-2	0.008655624221800247	-8.010159668583067e-8	0.001442695018198792	0.9031584235964354	0.9994628079712078	FALSE
PROCR	0.008655624221800247	-8.010159668583067e-8	0.001442695018198792	0.9031584235964354	0.9994628079712078	FALSE
B4GALNT2	0.0353598648356951	-8.161042334253348e-8	0.0014426949968197713	0.9200404200781915	0.9994628079712078	FALSE
UBE2G1	0.003915396132414474	-8.215100725425641e-8	0.0014426950354188071	0.8940370742983903	0.9994628079712078	FALSE
SMAD2	0.019538722295484846	-8.215355211039321e-8	0.0014426950002582113	0.9096055657678365	0.9994628079712078	FALSE
L3MBTL4-AS1	0.010229374080309384	-8.312059261933221e-8	0.0014426950175322059	0.9047627684379118	0.9994628079712078	FALSE
MINDY2	0.010229374080309384	-8.312059261933221e-8	0.0014426950175322059	0.9047627684379118	0.9994628079712078	FALSE
VPS28	0.04141298267885928	-8.327339017474371e-8	0.0014426949612114195	0.8925366095337219	0.9994628079712078	FALSE
RTKN2	0.03145907748279063	-8.409921025839294e-8	0.001442694995598114	0.9198749146651937	0.9994628079712078	FALSE
PHF20L1	0.009442499151054816	-8.410448829219186e-8	0.0014426950179141187	0.9039625985917092	0.9994628079712078	FALSE
WWTR1	0.009442499151054816	-8.410448829219186e-8	0.0014426950179141187	0.9039625985917092	0.9994628079712078	FALSE
IGSF9	0.03610136141263996	-8.433106463090316e-8	0.001442694994989148	0.9231959168831357	0.9994628079712078	FALSE
HYDIN	0.01101624900956395	-8.557157643209087e-8	0.0014426950172585138	0.9055589776011528	0.9994628079712078	FALSE
LOC101927293	0.01101624900956395	-8.557157643209087e-8	0.0014426950172585138	0.9055589776011528	0.9994628079712078	FALSE
MIR4297	0.01101624900956395	-8.557157643209087e-8	0.0014426950172585138	0.9055589776011528	0.9994628079712078	FALSE
IGLV2-8	0.0030670780421209985	-8.695411870300253e-8	0.0014426950354669522	0.8940364465982766	0.9994628079712078	FALSE
FRMD1	0.012589998868073087	-8.747233626280994e-8	0.001442695016710082	0.9071397528009418	0.9994628079712078	FALSE
MDM4	0.012589998868073087	-8.747233626280994e-8	0.001442695016710082	0.9071397528009418	0.9994628079712078	FALSE
MROH2B	0.012589998868073087	-8.747233626280994e-8	0.001442695016710082	0.9071397528009418	0.9994628079712078	FALSE
KLHL7	0.0027772750838298463	-8.75176059343476e-8	0.001442695035545604	0.8940366275081723	0.9994628079712078	FALSE
NRBP1	0.019453406777339893	-8.835615383045682e-8	0.0014426950174924375	0.9047663211611029	0.9994628079712078	FALSE
NFIB	0.013376873797327654	-8.85793866230606e-8	0.0014426950164676618	0.907924357956303	0.9994628079712078	FALSE
GLIS3	0.01180312393881852	-9.093032267090679e-8	0.0014426950171168918	0.9063512688614037	0.9994628079712078	FALSE
SLC35B4	0.01180312393881852	-9.093032267090679e-8	0.0014426950171168918	0.9063512688614037	0.9994628079712078	FALSE
ACTN1	0.002682307562912226	-9.153361313166177e-8	0.0014426950356804748	0.8940365889297935	0.9994628079712078	FALSE
CALN1	0.006928447268399767	-9.342765509345182e-8	0.0014426950257678403	0.8948890897637545	0.9994628079712078	FALSE
ZCCHC9	0.018531932380805523	-9.379166989195582e-8	0.0014426950168665983	0.9055607914246773	0.9994628079712078	FALSE
MAPK4	0.025648834900597713	-9.399534968372289e-8	0.0014426949325393667	0.8229220275726291	0.9994628079712078	FALSE
BLK	0.024559537986011317	-9.54339977070715e-8	0.0014426950156380342	0.917288580939219	0.9994628079712078	FALSE
AQP6	0.023423860615159282	-9.546971067652801e-8	0.001442694997139799	0.9076518089841946	0.9994628079712078	FALSE
ZDHHC3	0.4315530893310633	-9.62920218303588e-8	0.0014426948564316736	0.7389750122313699	0.9994628079712078	FALSE
LOC101927745	0.019799436684859745	-9.641081266406006e-8	0.001442695015681699	0.9125615424423102	0.9994628079712078	FALSE
TTC3	0.009609296065372348	-9.675645581946468e-8	0.0014426950198742046	0.8871818297219736	0.9994628079712078	FALSE
PACS1	1.2125500755789356	-9.713547257852687e-8	0.0014426948522482897	0.6622710831047334	0.9994628079712078	FALSE
SLC25A15	0.1576930597183965	-9.911784533191384e-8	0.00144269496387137	0.855582804531977	0.9994628079712078	FALSE
RBM10	0.0026373625678802527	-9.92500839314067e-8	0.0014426950359228384	0.894036569151949	0.9994628079712078	FALSE
HERC1	0.31647089421394625	-9.930465277783187e-8	0.00144269496674665	0.9714248645801316	0.9994628079712078	FALSE
HSPA8	0.002725720907717864	-9.994778111737877e-8	0.0014426950359199004	0.8940366041940141	0.9994628079712078	FALSE
IGHV1-69D	0.002725720907717864	-9.994778111737877e-8	0.0014426950359199004	0.8940366041940141	0.9994628079712078	FALSE
SMG7	0.002725720907717864	-9.994778111737877e-8	0.0014426950359199004	0.8940366041940141	0.9994628079712078	FALSE
SLC5A12	0.16297946059746518	-1.0001599902750816e-7	0.0014426949758201614	0.9891686668672681	0.9994628079712078	FALSE
MGST3	0.08016501277290922	-1.0017092916383711e-7	0.001442694989151698	0.9530251736570079	0.9994628079712078	FALSE
GNB1	0	-1.004961848404111e-7	0.0014426950201029997	1	NA	NA
OIP5-AS1	0.043437662195324384	-1.0149099278251125e-7	0.0014426950008301844	0.9319159891851926	0.9994628079712078	FALSE
CFP	0.022322344144137203	-1.0172296553811669e-7	0.0014426950134722976	0.896931718632065	0.9994628079712078	FALSE
TRAV27	0.022519858218292232	-1.0317892581575731e-7	0.001442695016416634	0.9140575681942935	0.9994628079712078	FALSE
LINC00548	0.025179997736146174	-1.0320362970974633e-7	0.0014426950142122515	0.9192596782679647	0.9994628079712078	FALSE
CACTIN	0.0410878897219232	-1.0344565455673003e-7	0.0014426949758072193	0.8665330322440976	0.9994628079712078	FALSE
CYTH1	0.14576586777220815	-1.039268081153293e-7	0.0014426949846418856	0.9575533733776442	0.9994628079712078	FALSE
WDR19	0.04738639331770343	-1.0425451644434294e-7	0.0014426949944898368	0.9181096036006566	0.9994628079712078	FALSE
VAPA	0.027540622523909878	-1.0543591922673341e-7	0.0014426950139502695	0.9214354089966569	0.9994628079712078	FALSE
FCN1	0.029362285255090003	-1.0561364205835768e-7	0.001442695014592199	0.9228699551688121	0.9994628079712078	FALSE
IFI44L	0.026978617976038982	-1.0592982878803175e-7	0.0014426950145417796	0.9192601978253483	0.9994628079712078	FALSE
EXTL3-AS1	0.028327497453164444	-1.0611454649270017e-7	0.00144269501387013	0.9221543082800125	0.9994628079712078	FALSE
TTC39C	0.06144719150450111	-1.0626008630966984e-7	0.0014426950016067069	0.9423873770760897	0.9994628079712078	FALSE
HLA-F	0.03800965148591689	-1.0740974795036861e-7	0.001442695015192497	0.9144725385162052	0.9994628079712078	FALSE
LMAN2	0.002795011259650685	-1.0856038337103869e-7	0.0014426950361803134	0.8940365317596327	0.9994628079712078	FALSE
FBN1	0.030889613125777714	-1.0870974274802777e-7	0.0014426950140199843	0.9243870400941328	0.9994628079712078	FALSE
PPP1R3G	0.023954084773587854	-1.10550617800415e-7	0.001442695014831024	0.91802510129998	0.9994628079712078	FALSE
JMJD1C-AS1	0.02223807170902484	-1.1097364741749665e-7	0.001442695016674528	0.9114419614046302	0.9994628079712078	FALSE
LINC03020	0.01573749858509136	-1.1287175248453659e-7	0.0014426950165409565	0.9102560198097018	0.9994628079712078	FALSE
ORC4	0.01573749858509136	-1.1287175248453659e-7	0.0014426950165409565	0.9102560198097018	0.9994628079712078	FALSE
VHL	0.06767124391589284	-1.1411001267760812e-7	0.0014426950118373613	0.9561968008197883	0.9994628079712078	FALSE
CUX1	0.03204824393999317	-1.1418625862605338e-7	0.0014426950153442763	0.9250408979294048	0.9994628079712078	FALSE
FKBP1C	0.03408470004404594	-1.1441023997578406e-7	0.0014426950102725113	0.894833942466383	0.9994628079712078	FALSE
CEBPZOS	0.09916500688978414	-1.1527728322330884e-7	0.0014426949937084185	0.9674509829579011	0.9994628079712078	FALSE
GABPB2	0.04257103034385394	-1.1565352533045472e-7	0.0014426950132923931	0.9343691825262552	0.9994628079712078	FALSE
TAF1	0.04249124617974667	-1.1580029446279829e-7	0.0014426950129681375	0.9351617288223901	0.9994628079712078	FALSE
SOX9-AS1	0.029901247311673585	-1.1619954486350514e-7	0.0014426950140639632	0.9235827891487907	0.9994628079712078	FALSE
SOX6	0.12006442640564154	-1.1692197352192544e-7	0.0014426949915964937	0.9773527874613485	0.9994628079712078	FALSE
BANK1	0.09266883937733315	-1.1757977178230212e-7	0.0014426950123375831	0.974770580250266	0.9994628079712078	FALSE
DEPTOR	0.09266883937733315	-1.1757977178230212e-7	0.0014426950123375831	0.974770580250266	0.9994628079712078	FALSE
CMSS1	0.089569473965724275	-1.182059844109662e-7	0.0014426950020615347	0.9589334116208971	0.9994628079712078	FALSE
SLC1A3	0.054294370118565194	-1.1862572650366574e-7	0.0014426950125679752	0.9453465414119492	0.9994628079712078	FALSE
RGS19	0.048386218649784825	-1.1869100215034432e-7	0.0014426950132792147	0.9393887432584969	0.9994628079712078	FALSE
NORAD	0.04902783173443028	-1.1930571029592205e-7	0.0014426950129299947	0.9407698368032283	0.9994628079712078	FALSE
CHMP3	0.10039124265877758	-1.1938814032827e-7	0.0014426950124720025	0.9803952183646814	0.9994628079712078	FALSE
OSTM1	0.10039124265877758	-1.1938814032827e-7	0.0014426950124720025	0.9803952183646814	0.9994628079712078	FALSE
CHODL	0.15004308303611408	-1.2007421508626232e-7	0.0014426949908745213	0.9959420667985124	0.9994628079712078	FALSE
ZNF26	0.04885395539015132	-1.2071615772575296e-7	0.0014426950133144773	0.9404515939887529	0.9994628079712078	FALSE
ND1	34.67994429834338	-1.2210588294849205e-7	0.0014426933856425154	0.8989542220555518	0.9994628079712078	FALSE
GRK6	0.1471278091396198	-1.2373615322631443e-7	0.00144269498017222	0.8595961836163214	0.9994628079712078	FALSE
PRR5L	0.01652437351434593	-1.237436726323198e-7	0.0014426950167397512	0.9110257434448105	0.9994628079712078	FALSE
RNU4-16P	0.01652437351434593	-1.237436726323198e-7	0.0014426950167397512	0.9110257434448105	0.9994628079712078	FALSE
FAM241A	0.05665499490632889	-1.2423700140929535e-7	0.0014426950127380735	0.9473120690649064	0.9994628079712078	FALSE
MROCKI	0.4064780132508754	-1.248344783711587e-7	0.0014426948908639755	0.9030102207365622	0.9994628079712078	FALSE
CNN2	0	-1.2523433846176637e-7	0.0014426950357707385	1	NA	NA
MSANTD2-AS1	0.07233237884889167	-1.2594836933111317e-7	0.0014426950131668028	0.9513530327523122	0.9994628079712078	FALSE
ZNF224	0.439310939141591	-1.2638416655524865e-7	0.0014426949808746454	0.917073351370844	0.9994628079712078	FALSE
NOPCHAP1	0.2961440037601272	-1.264201513514181e-7	0.0014426949787743589	0.9556232694409312	0.9994628079712078	FALSE
OLMALINC	0.10213508411922624	-1.2873359687648056e-7	0.0014426950049446893	0.9769690826970227	0.9994628079712078	FALSE
RIC8B	1.4896636545789175	-1.2891433687657967e-7	0.001442694739970764	0.9977034431039372	0.9994628079712078	FALSE
SYNE1	0.06214980854690009	-1.2911659671097076e-7	0.0014426950080312685	0.902224122094222	0.9994628079712078	FALSE
TET2	0.9395931281628798	-1.2935951963509823e-7	0.0014426950270802984	0.9686733044608253	0.9994628079712078	FALSE
DNAJB6	3.296703209850316e-4	-1.2959338312809867e-7	0.0014426950359713315	0.8940352119007444	0.9994628079712078	FALSE
VPS54	0.32338773805701715	-1.2968072904120016e-7	0.0014426949861395045	0.9433074136949803	0.9994628079712078	FALSE
CFAP58	0.07239249349142025	-1.3068937374490313e-7	0.0014426950127900593	0.9598681375411278	0.9994628079712078	FALSE
CDKL5	0.09403077688550557	-1.3125712687414573e-7	0.0014426950126089169	0.9677851377772028	0.9994628079712078	FALSE
C17orf78	0.0760893209892389	-1.314629254672173e-7	0.0014426950128716605	0.9625394304320443	0.9994628079712078	FALSE
NOL4L	5.5517264150381465	-1.3337443997659976e-7	0.0014426943413046597	0.8980619209406242	0.9994628079712078	FALSE
PCID2	0.0637827514153571	-1.3364921186072625e-7	0.0014426950031636888	0.8572017661869109	0.9994628079712078	FALSE
FOXP1	0.08934359666286273	-1.3568038979658776e-7	0.001442695013116918	0.9722751694012798	0.9994628079712078	FALSE
SEMA4C	0.10486026659349011	-1.3594318394001254e-7	0.0014426950129446704	0.9782991791211436	0.9994628079712078	FALSE
ABCB10	0	-1.3674795017102353e-7	0.0014426950363123322	1	NA	NA
EXOC7	0.006307852903826506	-1.3697648551672219e-7	0.0014426950224919763	0.8999013497402246	0.9994628079712078	FALSE
LINC02359	0.1990551158132963	-1.3806103715064506e-7	0.0014426950073573987	0.9664463020154003	0.9994628079712078	FALSE
DCAF5	0.0075087766988530735	-1.3806137322070048e-7	0.0014426950373321458	0.8940367726686604	0.9994628079712078	FALSE
GTF2I	0.10763941362324007	-1.381426474958579e-7	0.0014426950129112117	0.9852612822476733	0.9994628079712078	FALSE
THRB	0.1771993433903062	-1.382346974908782e-7	0.0014426950021946723	0.9817130316675411	0.9994628079712078	FALSE
LOC728743	0.07947436785471136	-1.3866017900370247e-7	0.0014426950131585954	0.9652328216810718	0.9994628079712078	FALSE
PTPRC	0.5071591995757666	-1.3878827237629568e-7	0.0014426949977669138	0.9288372074819828	0.9994628079712078	FALSE
ZP3	0.1526655629981125	-1.403712281782493e-7	0.0014426950036324274	0.9934444254984396	0.9994628079712078	FALSE
SREBF2	0.10143188115047824	-1.4085074101343827e-7	0.0014426950135432064	0.9808849556005688	0.9994628079712078	FALSE
LUC7L2	0.2537534037670845	-1.4117824490445242e-7	0.0014426947467213568	0.9434373178622045	0.9994628079712078	FALSE
TPO	0.10841080205563836	-1.4162972899354431e-07	0.001442695013691168	0.985848110147831	0.9994628079712078	FALSE
PRKAB1	0.108113645940222	-1.4178338545393328e-7	0.001442695013575394	0.9858474965719075	0.9994628079712078	FALSE
ZNF493	0.020458748160618767	-1.424262778343673e-7	0.0014426950164352394	0.9148198889539576	0.9994628079712078	FALSE
HERPUD2	0.002486242123102369	-1.4328173255008938e-7	0.0014426950376999282	0.8940363482376108	0.9994628079712078	FALSE
VNN1	0.1553522829262185	-1.433590364835359e-7	0.0014426950086676887	0.9883866773722101	0.9994628079712078	FALSE
TRPV6	0.0031315800296261836	-1.4368032158675412e-7	0.0014426950158028173	0.8917651064006208	0.9994628079712078	FALSE
G3BP1	0.1223025326980603	-1.4424387821127118e-7	0.0014426950140275809	0.995165841883433	0.9994628079712078	FALSE
MC1R	0.0023965672051759	-1.4576689308906318e-7	0.001442695037855271	0.8940364602943874	0.9994628079712078	FALSE
SNX5	0.03213176297159375	-1.462177128156593e-7	0.0014426950163348494	0.9163147685342868	0.9994628079712078	FALSE
MX1	0.0676067376569205	-1.462542170098574e-7	0.0014426949743174078	0.8975806012645899	0.9994628079712078	FALSE
N4BP2L2	3.207312851884461	-1.4695103398377812e-7	0.0014426946012660326	0.8609966280108585	0.9994628079712078	FALSE
CEP63	0.14502032332235346	-1.4713011404376438e-7	0.001442695014489129	0.9903121786401858	0.9994628079712078	FALSE
P2RY10	0.057089442903427406	-1.4889850284266833e-7	0.0014426950010767608	0.8775281207144674	0.9994628079712078	FALSE
TTLL5	0.002360624787763704	-1.492355028504421e-7	0.0014426950258196046	0.8965753845832685	0.9994628079712078	FALSE
INTS6	0.0031315800296261836	-1.4934704812442192e-7	0.0014426950253538051	0.8917651064006208	0.9994628079712078	FALSE
LST1	0.14257943697259345	-1.4972016521029375e-7	0.0014426950147498898	0.9938666368973532	0.9994628079712078	FALSE
CARD19	0	-1.504428730128206e-7	0.0014426950370280568	1	NA	NA
ZNF468	0.07722403281444429	-1.504786309108839e-7	0.0014426950138597297	0.963330020232596	0.9994628079712078	FALSE
KCTD14	0.10913081921424585	-1.5109953767249248e-7	0.001442695015370895	0.9864708138246047	0.9994628079712078	FALSE
SYTL2	0.16217046891033302	-1.511832732410868e-7	0.0014426950150838401	0.9800204464365957	0.9994628079712078	FALSE
SF3B1	0.4072651135018185	-1.5167554630120908e-7	0.001442695021943403	0.895411420503147	0.9994628079712078	FALSE
POLDIP3	0	-1.5353676935644329e-7	0.0014426950371880594	1	NA	NA
MACC1	0.116622924150921	-1.539392119455455e-7	0.0014426950158847088	0.9916705424289864	0.9994628079712078	FALSE
COX20	0	-1.539394269539091e-7	0.0014426950154386752	1	NA	NA
LCLAT1	0.19845865792576647	-1.5421377858605262e-7	0.0014426949772096687	0.9820987086272229	0.9994628079712078	FALSE
SLC17A7	0.17761527547322187	-1.547222382522131e-7	0.0014426950156460352	0.9713414375836623	0.9994628079712078	FALSE
EPB41	0	-1.561120723829666e-7	0.0014426950158735168	1	NA	NA
SPON2	0.03285404560956056	-1.570238561113679e-7	0.001442694962942588	0.8669837946419149	0.9994628079712078	FALSE
CIMIP1	0.20078248531755516	-1.5803312259377874e-7	0.001442695016384491	0.9590474069756495	0.9994628079712078	FALSE
GNL3L	0.20078248531755516	-1.5803312259377874e-7	0.001442695016384491	0.9590474069756495	0.9994628079712078	FALSE
GCC2	0.20733636704983358	-1.582077703784156e-7	0.0014426950164621415	0.9560891296735898	0.9994628079712078	FALSE
TACC1	0.20733636704983358	-1.582077703784156e-7	0.0014426950164621415	0.9560891296735898	0.9994628079712078	FALSE
BBS7-DT	0.26442604946710724	-1.5823729499277473e-7	0.001442695011076526	0.936779879798792	0.9994628079712078	FALSE
RPAP1	0	-1.5950707826820114e-7	0.0014426950161626944	1	NA	NA
TGFBR1	0.22618512769072752	-1.605158212445123e-7	0.0014426950170446419	0.9464195836467952	0.9994628079712078	FALSE
RN7SL219P	0.270284114850555	-1.62229937399386e-7	0.0014426950162639684	0.9250656091223949	0.9994628079712078	FALSE
ABR	0	-1.6291688983806662e-7	0.0014426950163857473	1	NA	NA
MRPL20	0.22394969516188842	-1.6293368692541266e-7	0.0014426950176174233	0.9470383957348724	0.9994628079712078	FALSE
NEK7	0.27088082691127413	-1.643853331378421e-7	0.001442695017458838	0.9250652440619486	0.9994628079712078	FALSE
LINC01772	0.1485900002454408	-1.645942611974176e-7	0.0014426950139518459	0.9986043487911193	0.9994628079712078	FALSE
GALC	0.10493244259768558	-1.6478544787196622e-7	0.001442694933887725	0.9488961740073234	0.9994628079712078	FALSE
ME2	0.2579455726882175	-1.6525899986522728e-7	0.0014426950181472677	0.9307701957210535	0.9994628079712078	FALSE
PDE4DIP	0.3853313556413281	-1.66502755162347e-7	0.0014426949550666235	0.9149709168041388	0.9994628079712078	FALSE
LAMA4	0.014874759094631897	-1.6666635605170878e-7	0.001442695033638731	0.9021638846677504	0.9994628079712078	FALSE
OAZ1	0.022811278186398342	-1.6714223740799114e-7	0.0014426950189184026	0.8940373773035131	0.9994628079712078	FALSE
RN7SL1	2.8033857530326523	-1.692221679468201e-7	0.0014426947268237063	0.9022849832863399	0.9994628079712078	FALSE
PRPSAP1	0.15175315906772815	-1.694506985841844e-7	0.0014426950094628623	0.8595961836144663	0.9994628079712078	FALSE
BTAF1	0.003348087963097187	-1.7052203287299266e-7	0.0014426950392938125	0.8940366469666896	0.9994628079712078	FALSE
THEM4	3.529284808388607	-1.7080655425206605e-7	0.0014426946829402807	0.9173605059144718	0.9994628079712078	FALSE
IKZF1	0.37950887061738287	-1.7103393658878348e-7	0.0014426950069379915	0.8595961835592637	0.9994628079712078	FALSE
LRCH3	0.28530254293748486	-1.7189171881166853e-7	0.001442694702908139	0.824840084669431	0.9994628079712078	FALSE
CTDSPL	0.5607797353235796	-1.720888239227397e-7	0.0014426950152037446	0.83636394498771	0.9994628079712078	FALSE
DLEU7	0.011879801301336711	-1.7239161467599662e-7	0.001442695016288882	0.8856104250527902	0.9994628079712078	FALSE
ARHGAP45	0.0014237804117870816	-1.740737462604471e-7	0.0014426950215232525	0.8940359014944816	0.9994628079712078	FALSE
MAN2A1	0.021343011328159738	-1.741967704903889e-7	0.001442695018198942	0.8962600518022231	0.9994628079712078	FALSE
SLC35E3	1.4573234640254356	-1.7466187138430596e-7	0.0014426950124782974	0.9293117811829869	0.9994628079712078	FALSE
LINC03074	0.15257686624900818	-1.7472338013918808e-7	0.001442694836844824	0.8957174481996742	0.9994628079712078	FALSE
GPR161	0	-1.7523775137504255e-7	0.0014426950221507725	1	NA	NA
MAP2K6	0.41018966396506423	-1.7554013654787032e-7	0.0014426950221028175	0.8698642033344586	0.9994628079712078	FALSE
TRGV9	0.00970664574743659	-1.7604671845240056e-7	0.0014426950392127842	0.8940366047457886	0.9994628079712078	FALSE
ELP4	0.031587842859721736	-1.7757260465262154e-7	0.0014426950171470391	0.8725977823499491	0.9994628079712078	FALSE
CDYL2	0.04043516060166187	-1.7845492980349135e-7	0.0014426950177264754	0.8835740383708794	0.9994628079712078	FALSE
SMCR8	0.0025201658740868524	-1.793866984900215e-7	0.0014426950231846815	0.8922050553033598	0.9994628079712078	FALSE
WSB1	0.8790638905165371	-1.7939333504863456e-7	0.0014426950219069696	0.7566946370953823	0.9994628079712078	FALSE
IKZF4	0.45576629329451585	-1.795579074356368e-7	0.0014426950232371112	0.8543094775468338	0.9994628079712078	FALSE
VPS26C	0	-1.7959243013312246e-7	0.0014426950253528582	1	NA	NA
WDR43	0.02721379266709432	-1.7969521324416855e-7	0.0014426949947497155	0.8987082279442528	0.9994628079712078	FALSE
XKR4	0	-1.801580552565854e-7	0.001442695024105391	1	NA	NA
TNFRSF19	0.0036693954147039927	-1.804599968714751e-7	0.0014426950237536307	0.8913793855383327	0.9994628079712078	FALSE
AFF4	0.048160801177338085	-1.8111144402784624e-7	0.0014426950165447765	0.9064289366442329	0.9994628079712078	FALSE
CACNA1D	0.002703691467019603	-1.8120856606968781e-7	0.0014426950245659625	0.8920728357878881	0.9994628079712078	FALSE
PIAS4	0	-1.8125156174067577e-7	0.0014426950248758396	1	NA	NA
GNAI3	0.1278107390364016	-1.8139247398929267e-7	0.0014426950170666696	0.8246976189530285	0.9994628079712078	FALSE
MCM9	0.13693917733081326	-1.815297467454677e-7	0.0014426950219419954	0.9214627854513381	0.9994628079712078	FALSE
RTF2	0.013518457335098015	-1.822567390626653e-7	0.0014426950262837978	0.8844705157395385	0.9994628079712078	FALSE
AMMECR1	0.02298974453706679	-1.8241540614185435e-7	0.0014426950224124247	0.8916749005328508	0.9994628079712078	FALSE
LINC00632	0.04604376331193654	-1.851939143302889e-7	0.0014426950227501376	0.8633959903365459	0.9994628079712078	FALSE
AP2A2	0	-1.8578518187656265e-7	0.0014426950283600163	1	NA	NA
ZNF532	0	-1.8602322109556004e-7	0.0014426950279586314	1	NA	NA
RB1CC1	0.02313158871466595	-1.867869658556413e-7	0.0014426950271310762	0.8940402340481602	0.9994628079712078	FALSE
RASSF1	0.7760397203325127	-1.875648001537323e-7	0.0014426950280751287	0.8549720927959543	0.9994628079712078	FALSE
MRPL42	0	-1.876188341228069e-7	0.001442695027890829	1	NA	NA
EEF1A1	0.18265560722139557	-1.8779743820479848e-7	0.0014426950261465865	0.9750115818126865	0.9994628079712078	FALSE
AKT1	0.05504093122055989	-1.8829379762940976e-7	0.0014426950247048464	0.857833051892088	0.9994628079712078	FALSE
CYB5R3	0	-1.885741474046032e-7	0.0014426950288093745	1	NA	NA
STOM	0.05544364922991074	-1.8902180538518113e-7	0.0014426950096635529	0.8575725247920358	0.9994628079712078	FALSE
CD1B	0	-1.8935766179058724e-7	0.0014426950292621185	1	NA	NA
NACA	0.11760325531838886	-1.9020083676681007e-7	0.001442695028788167	0.9822055536975817	0.9994628079712078	FALSE
KCNK6	0.0352517498665141	-1.9303742947213784e-7	0.0014426950208499814	0.9250426249663833	0.9994628079712078	FALSE
MRPL43	0.02360624787763704	-1.9472013445632888e-7	0.001442695032789337	0.9177932888026727	0.9994628079712078	FALSE
CD99	0.014411094879819862	-1.9550954798849698e-7	0.0014426950112441958	0.8858713305555282	0.9994628079712078	FALSE
NUP210	0.1471278091396198	-1.9913473233985391e-7	0.0014426950353594297	0.8595961836163214	0.9994628079712078	FALSE
HNRNPK	0.17146605290355815	-2.0068150160874877e-7	0.0014426949927453226	0.9973375952083722	0.9994628079712078	FALSE
MAP4K4	0.7914800657085364	-2.0242477492661046e-7	0.0014426947315242477	0.6723113270558143	0.9994628079712078	FALSE
LMTK3	0.0043591681481043466	-2.032559566587511e-7	0.0014426950173297608	0.8908864068024753	0.9994628079712078	FALSE
MIR663AHG	0.003520528676322296	-2.0601473388947546e-7	0.0014426950417920279	0.8940368395836882	0.9994628079712078	FALSE
C15orf40	0.002703691467019603	-2.0686263798775127e-7	0.0014426950424781195	0.8920728357878881	0.9994628079712078	FALSE
CD6	0.0037449172314220906	-2.089321263113023e-7	0.0014426950443745122	0.8940358434886625	0.9994628079712078	FALSE
MAPRE2	0.007722403281444429	-2.1293281280043078e-7	0.001442695026656261	0.9021634184013944	0.9994628079712078	FALSE
SLC24A3-AS1	0.019671873231364198	-2.1679393932015145e-7	0.0014426950214345307	0.9140680062178621	0.9994628079712078	FALSE
